Honey,Jessica Alba|Mekhi Phifer|Joy Bryant|Romeo Miller|David Moscow,Bille Woodruff,Her dream. Her terms,new york|dancing|hip-hop|dream|dance,2003
A Man Apart,Vin Diesel|Larenz Tate|Timothy Olyphant|Geno Silva|Jacqueline Obradors,F. Gary Gray,Love changes a man. Revenge tears him apart.,repayment|arbitrary law|cop|loss of wife,2003
The School of Rock,Jack Black|Joan Cusack|Mike White|Sarah Silverman|Adam Pascal,Richard Linklater,He just landed the gig of his life: 5th grade.,rock and roll|rock|high school|music band,2003
Lara Croft Tomb Raider: The Cradle of Life,Angelina Jolie|Gerard Butler|Noah Taylor|Djimon Hounsou|Til Schweiger,Jan de Bont,Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box,riddle|treasure|medaillon|kenia|alexander the great,2003
Wrong Turn,Desmond Harrington|Eliza Dushku|Emmanuelle Chriqui|Jeremy Sisto|Kevin Zegers,Rob Schmidt,It's the last one you'll ever take.,life and death|death of a friend|parts of dead body,2003
Identity,John Cusack|Ray Liotta|Amanda Peet|John Hawkes|Alfred Molina,James Mangold,The secret lies within.,weather|multiple character|scream|convict|psychopathy,2003
Master and Commander: The Far Side of the World,Russell Crowe|Paul Bettany|James D'Arcy|Billy Boyd|Joseph Morgan,Peter Weir,The Courage to Do the Impossible Lies in the Hearts of Men,naturalist|frigate|self surgery|sea battle|weevil,2003
The Animatrix,Keanu Reeves|Carrie-Anne Moss|Clayton Watson|Pamela Adlon|Melinda Clarke,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,Free your mind.,alternate reality|matrix,2003
Anger Management,Adam Sandler|Jack Nicholson|Luis GuzmÃ¡n|Marisa Tomei|January Jones,Peter Segal,Feel the Love.,penalty|nudity|therapist|psychology|aggression,2003
The Core,Aaron Eckhart|Hilary Swank|Delroy Lindo|Stanley Tucci|TchÃ©ky Karyo,Jon Amiel,Earth has a deadline.,magnetic field|center of the earth|disaster film,2003
Hulk,Eric Bana|Jennifer Connelly|Sam Elliott|Josh Lucas|Nick Nolte,Ang Lee,Unleash the hero within,san francisco|monster|mutation|berkeley|transformation,2003
Once Upon a Time in Mexico,Antonio Banderas|Salma Hayek|Johnny Depp|Eva Mendes|Mickey Rourke,Robert Rodriguez,The Time Has Come.,corruption|cia,2003
How to Lose a Guy in 10 Days,Kate Hudson|Matthew McConaughey|Kathryn Hahn|Annie Parisse|Adam Goldberg,Donald Petrie,One of them is lying. So is the other.,new york|bet|journalist|therapist|advertising expert,2003
Shanghai Knights,Jackie Chan|Owen Wilson|Fann Wong|Aaron Taylor-Johnson|Aidan Gillen,David Dobkin,A Royal Kick In The Arse.,london|indian territory|emperor|revenge|murder,2003
S.W.A.T.,Samuel L. Jackson|Colin Farrell|Michelle Rodriguez|LL Cool J|Josh Charles,Clark Johnson,You're either S.W.A.T. or you're not.,liberation|transport of prisoners|special unit|weapon|los angeles,2003
Tears of the Sun,Bruce Willis|Monica Bellucci|Cole Hauser|Eamonn Walker|Johnny Messner,Antoine Fuqua,He was trained to follow orders. He became a hero by defying them.,us army|nigeria|president,2003
The Cat in the Hat,Mike Myers|Dakota Fanning|Spencer Breslin|Kelly Preston|Alec Baldwin,Bo Welch,Don't mess with the hat.,boredom|chaos|siblings|step father|spaÃŸ,2003
Freaky Friday,Jamie Lee Curtis|Lindsay Lohan|Mark Harmon|Harold Gould|Haley Hudson,Mark Waters,Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.,single parent|brother sister relationship|mistake in person|bride|body exchange,2003
Timeline,Paul Walker|Frances O'Connor|Gerard Butler|Billy Connolly|David Thewlis,Richard Donner,They had to travel into the past to save the future,professor|time travel|hundred years' war|excavation|la roque,2003
Paycheck,Ben Affleck|Aaron Eckhart|Uma Thurman|Paul Giamatti|Colm Feore,John Woo,Remember the future.,prophecy|engineer|scientist|millionaire,2003
Charlie's Angels: Full Throttle,Cameron Diaz|Drew Barrymore|Lucy Liu|Bernie Mac|Robert Patrick,McG,This summer the Angels are back.,robbery|secret identity|secret agent,2003
Something's Gotta Give,Jack Nicholson|Diane Keaton|Keanu Reeves|Frances McDormand|Amanda Peet,Nancy Meyers,Schmucks are people too.,age difference|ladykiller|woman director,2003
The Haunted Mansion,Eddie Murphy|Terence Stamp|Nathaniel Parker|Marsha Thomason|Jennifer Tilly,Rob Minkoff,Check your pulse at the door... if you have one.,secret passage|magic|estate agent|haunted house|family vacation,2003
Gothika,Halle Berry|Robert Downey Jr.|Charles S. Dutton|PenÃ©lope Cruz|John Carroll Lynch,Mathieu Kassovitz,Because someone is dead doesn't mean they're gone.,amnesia|patient|trust|false accusations|medication,2003
21 Grams,Sean Penn|Naomi Watts|Benicio del Toro|Danny Huston|Carly Nahon,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,How much does life weigh?,life and death|transplantation|suicide attempt|desperation|loss of family,2003
Final Destination 2,Ali Larter|A.J. Cook|Michael Landes|Tony Todd|Keegan Connor Tracy,David R. Ellis,Death is like a boomerang. it keeps coming back,ambulance|premonition|hospital,2003
The Texas Chainsaw Massacre,Jessica Biel|Jonathan Tucker|Erica Leerhsen|Mike Vogel|Eric Balfour,Marcus Nispel,What you know about fear... doesn't even come close.,trauma|psychopath|stalker|friends|murder,2003
The Recruit,Al Pacino|Colin Farrell|Bridget Moynahan|Gabriel Macht|Kenneth Mitchell,Roger Donaldson,Trust. Betrayal. Deception. In the C.I.A. nothing is what it seems.,spy|cia|extramarital affair,2003
Cheaper by the Dozen,Steve Martin|Bonnie Hunt|Piper Perabo|Tom Welling|Hilary Duff,Shawn Levy,Growing pains? They've got twelve of them!,big family|new job|aspiring actor|smart kid,2003
Cold Mountain,Jude Law|Nicole Kidman|RenÃ©e Zellweger|Eileen Atkins|Brendan Gleeson,Anthony Minghella,Find the strength. Find the courage. No matter what it takes... find the way home.,loss of lover|loss of family|deserter|loss of father|love of one's life,2003
Holes,Sigourney Weaver|Jon Voight|Tim Blake Nelson|Patricia Arquette|Shia LaBeouf,Andrew Davis,Some secrets are too big to keep hidden.,curse|suitor|false accusations|reference to annabel lee|digging,2003
Thirteen,Evan Rachel Wood|Nikki Reed|Vanessa Hudgens|Holly Hunter|Brady Corbet,Catherine Hardwicke,It's happening so fast.,cheating|lesbian kiss|dysfunctional family|teen angst|underage drinking,2003
Freddy vs. Jason,Robert Englund|Ken Kirzinger|Jason Ritter|Monica Keena|Lochlyn Munro,Ronny Yu,Evil Will Battle Evil,freddy krueger|murder|teenager|movie reality crossover|bad dream,2003
Cradle 2 the Grave,Jet Li|DMX|Kelly Hu|Anthony Anderson|Tom Arnold,Andrzej Bartkowiak,Mortal enemies make dangerous friends.,robbery|diamant|intelligence|bank robber|thief,2003
Looney Tunes: Back in Action,Brendan Fraser|Jenna Elfman|Steve Martin|Timothy Dalton|Heather Locklear,Joe Dante,Real life has never been so animated.,spy|duck|bunny|wretch|film industry,2003
Basic,John Travolta|Connie Nielsen|Samuel L. Jackson|Giovanni Ribisi|Tim Daly,John McTiernan,Deception is their most deadly weapon.,drug addiction|military court|panama|military service|court,2003
2 Fast 2 Furious,Paul Walker|Tyrese Gibson|Eva Mendes|Cole Hauser|Ludacris,John Singleton,How Fast Do You Want It?,miami|car race|sports car|los angeles|car,2003
View from the Top,Gwyneth Paltrow|Christina Applegate|Candice Bergen|Marc Blucas|Kelly Preston,Bruno Barreto,Prepare for her arrival.,stewardess|casting|boss,2003
Batman: Mystery of the Batwoman,Kevin Conroy|Tara Strong|HÃ©ctor Elizondo|Kyra Sedgwick|David Ogden Stiers,Curt Geda|Tim Maltby,Gotham City's newest hero... or criminal?,dc comics|revenge|robin|heroine|super powers,2003
Confidence,Edward Burns|Rachel Weisz|Morris Chestnut|Dustin Hoffman|Andy GarcÃ­a,James Foley,It's not about the money. It's about the money.,grifter|con|big con|con game|premarital sex,2003
What a Girl Wants,Amanda Bynes|Colin Firth|Kelly Preston|Jonathan Pryce|Oliver James,Dennie Gordon,Trying to fit in. Born to stand out.,london|england|daughter|politician|teenage girl,2003
In Hell,Jean-Claude Van Damme|Marnie Alton|Alan Davidson|Lawrence Taylor|Billy Rieck,Ringo Lam,Rage unleashed.,prison|prison sentence|prison riot,2003
Open Range,Kevin Costner|Robert Duvall|Michael Gambon|Michael Jeter|Diego Luna,Kevin Costner,No place to run. No reason to hide.,horse|beef|ranger,2003
Just Married,Ashton Kutcher|Brittany Murphy|Christian Kane|David Moscow|Alex Thomas,Shawn Levy,Welcome to the honeymoon from hell.,venice|france|prison|fire|europe,2003
Under the Tuscan Sun,Diane Lane|Sandra Oh|Lindsay Duncan|Raoul Bova|Vincent Riotta,Audrey Wells,Life offers you a thousand chances ... all you have to do is take one.,depression|toscana|recreation|author|divorce,2003
Daddy Day Care,Eddie Murphy|Jeff Garlin|Steve Zahn|Regina King|Kevin Nealon,Steve Carr,Who's your daddy?,competition|success|kindergarden|children|unemployment,2003
Matchstick Men,Nicolas Cage|Sam Rockwell|Alison Lohman|Bruce Altman|Bruce McGill,Ridley Scott,Lie. Cheat. Steal. Rinse. Repeat.,con man|daughter,2003
Seabiscuit,Jeff Bridges|David McCullough|Chris Cooper|Tobey Maguire|Elizabeth Banks,Gary Ross,The hopes of a nation rode on a long shot.,horse race|american dream|racehorse|great depression,2003
Out of Time,Denzel Washington|Eva Mendes|Sanaa Lathan|John Billingsley|Dean Cain,Carl Franklin,The Clock Is Ticking...,miami|florida|double murder|divorce,2003
Jeepers Creepers 2,Ray Wise|Jonathan Breck|Garikayi Mutambirwa|Eric Nenninger|Josh Hammond,Victor Salva,He can taste your fear.,father-son relationship|scarecrow|peasant|farm|immortality,2003
Dreamcatcher,Morgan Freeman|Thomas Jane|Jason Lee|Damian Lewis|Timothy Olyphant,Lawrence Kasdan,A circle of friendship. A web of mystery. A pattern of fear.,religion and supernatural,2003
Ned Kelly,Heath Ledger|Orlando Bloom|Geoffrey Rush|Naomi Watts|Joel Edgerton,Gregor Jordan,The British Empire branded them as outlaws. The oppressed called them heroes.,australia|lawlessness|widerstand|gang|capture,2003
Bulletproof Monk,Seann William Scott|Jaime King|Karel Roden|Chow Yun-fat|K. C. Collins,Paul Hunter,A power beyond measure requires a protector without equal.,monk|homeless person|injection|fall|knife fight,2003
Spy Kids 3-D: Game Over,Antonio Banderas|Carla Gugino|Alexa PenaVega|Daryl Sabara|Sylvester Stallone,Robert Rodriguez,3rd Mission. 3rd Dimension.,video game|intelligence|liberation|child hero|mission,2003
Down with Love,RenÃ©e Zellweger|Ewan McGregor|Sarah Paulson|David Hyde Pierce|Rachel Dratch,Peyton Reed,The ultimate catch has met his match,sex|journalist|empowerment|womanizer|playboy,2003
The Order,Heath Ledger|Shannyn Sossamon|Benno FÃ¼rmann|Mark Addy|Peter Weller,Brian Helgeland,Every soul has its price.,riddle|rome|dream|death by hanging|key,2003
Intolerable Cruelty,George Clooney|Catherine Zeta-Jones|Edward Herrmann|Geoffrey Rush|Richard Jenkins,Joel Coen,They can't keep their hands off each others assets.,california|assassin|infidelity|fetish|hitman,2003
The Hunted,Tommy Lee Jones|Benicio del Toro|Connie Nielsen|Leslie Stefanson|John Finn,William Friedkin,Some men should not be found.,hunter|fbi|balkan war,2003
House of Sand and Fog,Jennifer Connelly|Ben Kingsley|Ron Eldard|Frances Fisher|Kim Dickens,Vadim Perelman,Some dreams can't be shared.,san francisco|immigrant|house|intimidation|iranian,2003
Le Divorce,Kate Hudson|Naomi Watts|Melvil Poupaud|Catherine Samie|Leslie Caron,James Ivory,Everything sounds sexier in French.,france|sex|infidelity|artist|scandal,2003
Cabin Fever,Rider Strong|Jordan Ladd|James DeBello|Cerina Vincent|Joey Kern,Eli Roth,Terrorâ€¦ in the flesh.,sex|lake|nudity|college|victim,2003
Runaway Jury,John Cusack|Gene Hackman|Dustin Hoffman|Rachel Weisz|Bruce McGill,Gary Fleder,Trials are too important to be decided by juries.,court case|gun rampage|firearm|jury|suspense,2003
Code 46,Tim Robbins|Samantha Morton|Nabil Elouahabi|Om Puri|Emil Marwa,Michael Winterbottom,How do you solve a crime when the last thing you want to know is the truth?,seattle|shanghai|future|insurance salesman|dystopia,2003
Kangaroo Jack,Jerry O'Connell|Anthony Anderson|Estella Warren|Christopher Walken|Michael Shannon,David McNally,He stole the money... And he's not giving it back.,money delivery|fool|australia|hoodlum|kangaroo,2003
Monster,Charlize Theron|Christina Ricci|Bruce Dern|Lee Tergesen|Annie Corley,Patty Jenkins,Based on a true story.,prostitute|sexual abuse|desperation|death penalty|motel,2003
In the Cut,Meg Ryan|Mark Ruffalo|Jennifer Jason Leigh|Nick Damici|Heather Litteer,Jane Campion,Everything you know about desire is dead wrong.,eroticism|suspense|thriller|woman director,2003
The Gathering,Christina Ricci|Ioan Gruffudd|Stephen Dillane|Kerry Fox|Robert Hardy,Brian Gilbert,Evil Souls Rule,amnesia|excavation|vision|church|archaeologist,2003
The Human Stain,Anthony Hopkins|Nicole Kidman|Ed Harris|Gary Sinise|Wentworth Miller,Robert Benton,How far would you go to escape the past?,black people|professor for literature,2003
Gigli,Ben Affleck|Jennifer Lopez|Justin Bartha|Lainie Kazan|Lenny Venito,Martin Brest,Life doesn't play by the rules.,new york|mentally disabled|kidnapper|blackmail|mission of murder,2003
Gods and Generals,Stephen Lang|Jeff Daniels|Robert Duvall|Kevin Conway|C. Thomas Howell,Ronald F. Maxwell,The nations heart was touched by...,war|battle|union soldier|confederate soldier|american civil war,2003
The Sleeping Dictionary,Jessica Alba|Hugh Dancy|Brenda Blethyn|Christopher Ling Lee Ian|Emily Mortimer,Guy Jenkin,Learn to speak her language.,forbidden love,2003
Dumb and Dumberer: When Harry Met Lloyd,Mimi Rogers|Eric Christian Olsen|Luis GuzmÃ¡n|Rachel Nichols|Eugene Levy,Troy Miller,The evolution of dumb...,skateboarding|adoption|friendship|fate,2003
Girl with a Pearl Earring,Scarlett Johansson|Colin Firth|Cillian Murphy|Tom Wilkinson|Judy Parfitt,Peter Webber,Discover the mystery behind the legend.,painter|biography|painting|maid,2003
National Security,Martin Lawrence|Steve Zahn|Colm Feore|Bill Duke|Eric Roberts,Dennis Dugan,They only look like cops.,security camera|safety|patrol|conflict|police academy,2003
Scorched,Alicia Silverstone|Rachael Leigh Cook|Woody Harrelson|John Cleese|David Krumholtz,Gavin Grazer,How many tellers does it take to rob a bank?,bank robber|employee|independent film,2003
The United States of Leland,Don Cheadle|Ryan Gosling|Chris Klein|Kevin Spacey|Jena Malone,Matthew Ryan Hoge,Crime. Confusion. Compassion. They're all just states of mind.,murder|romance|independent film|theft,2003
Uptown Girls,Brittany Murphy|Dakota Fanning|Marley Shelton|Donald Faison|Jesse Spencer,Boaz Yakin,They're about to teach each other how to act their age.,new york|nanny,2003
Beyond Borders,Angelina Jolie|Clive Owen|Teri Polo|Linus Roache|Noah Emmerich,Martin Campbell,Where hope survives.,london|cia|landmine|love of one's life|cambodia,2003
The Life of David Gale,Kevin Spacey|Kate Winslet|Laura Linney|Gabriel Mann|Rhona Mitra,Alan Parker,The crime is clear. The truth is not.,prison|journalist|texas|professor|death penalty,2003
Anything Else,Woody Allen|Jason Biggs|Christina Ricci|Stockard Channing|Danny DeVito,Woody Allen,In any relationship one person always does the heavy lifting.,psychoanalysis|comedian|relationship problems|advice|experience,2003
Elephant,Alex Frost|Eric Deulen|John Robinson|Elias McConnell|Jordan Taylor,Gus Van Sant,An ordinary high school day. Except that it's not.,video game|gun|classroom|mass murder|girlfriend,2003
House of the Dead,Jonathan Cherry|Tyron Leitso|Clint Howard|Ona Grauer|Michael Eklund,Uwe Boll,You won't last the night.,island|rave|weapon|student|based on video game,2003
The Reckoning,Paul Bettany|Willem Dafoe|Tom Hardy|Brian Cox|Luke de Woolfson,Paul McGuigan,The truth shall come to light,priest|english|medieval,2003
House of 1000 Corpses,Sid Haig|Bill Moseley|Sheri Moon Zombie|Karen Black|Erin Daniels,Rob Zombie,You'll never get out alive.,upper class|halloween|psychopath|urban legend|youth,2003
A Guy Thing,Jason Lee|Julia Stiles|Selma Blair|James Brolin|Shawn Hatosy,Chris Koch,Boy meets girl. Boy meets girl's cousin.,infidelity|bachelor|blackmail|fantasy|truth,2003
Belly of the Beast,Steven Seagal|Byron Mann|Monica Lo|Tom Wu|Sara Malakul Lane,Ching Siu-Tung,A Father's Rage Knows No Limit,cia|thailand|daughter|agent,2003
Radio,Cuba Gooding Jr.|Ed Harris|Alfre Woodard|S. Epatha Merkerson|Debra Winger,Mike Tollin,His courage made them champions.,biography|friendship|sport,2003
Young Adam,Ewan McGregor|Tilda Swinton|Peter Mullan|Emily Mortimer|Jack McElhone,David Mackenzie,Everyone has a past. Everyone has a secret.,individual|scotland|adultery|glasgow|river,2003
Cold Creek Manor,Dennis Quaid|Sharon Stone|Stephen Dorff|Juliette Lewis|Kristen Stewart,Mike Figgis,The perfect house hides the perfect crime.,country house|independent film,2003
Battlestar Galactica,Edward James Olmos|Mary McDonnell|Katee Sackhoff|Jamie Bamber|James Callis,Michael Rymer,By Your Command.,survivor|planet|genocide|quest,2003
Pieces of April,Katie Holmes|Derek Luke|Patricia Clarkson|Oliver Platt|Alison Pill,Peter Hedges,She's the one in every family.,sex|thanksgiving|road trip|love|independent film,2003
Cypher,Jeremy Northam|Lucy Liu|Nigel Bennett|Timothy Webber|David Hewlett,Vincenzo Natali,Never forget who you are,double life|undercover|lie|wife|company,2003
The Cheetah Girls,Raven-SymonÃ©|Adrienne Bailon|Kiely Williams|Sabrina Bryan|Lynn Whitfield,Oz Scott,They have one shot to show their spots.,musical|high school|talent show|best friend|teenager,2003
Latter Days,Steve Sandvoss|Wes Ramsey|Jacqueline Bisset|Joseph Gordon-Levitt|Rebekah Johnson,C. Jay Cox,Aaron prays. Christian plays... Opposites attract.,gay|coming out|mormon,2003
The Station Agent,Peter Dinklage|Patricia Clarkson|Bobby Cannavale|Michelle Williams|Raven Goodwin,Tom McCarthy,Loneliness is much better when you have got someone to share it with.,train station|new jersey|small person|friendship|newfoundland,2003
